GEOID,County,PM2.5,Ozone,drinkw,pest,toxr,dieselpm,Traffic,Lead,cleanup,groundw,hazard,impwater,solidw,pollutionb,Asthma,lowbirth,cardiod,Education,lingisol,Poverty,Unemployment,houseburd,tpop,ageu10pop,age1064pop,age65pop,phisp,pwhite,pblack,pnative,pasian,urbid
6037241002,Los Angeles,12.0964657,0.043,803.56,0,10566.41976,0.582,3247.400721,85.62,5.4,3.75,0.43,7,0.5,64.01,97.62,7.93,18.87,33.3,12.8,45.3,7.2,High,4144,16.77,75.41,7.82,59.29,0.39,37.26,0,0.07,1
6029002000,Kern,15.81268363,0.065,625.12,0,35.51830037,0.548,887.5730984,74.27,16.2,10,0.42,0,3,58.85,110.77,6.85,21.67,35.4,17.9,76.5,14.7,High,6941,24.69,63.68,11.63,56.56,5.96,32.6,0.19,3.73,1
6019002400,Fresno,13.73001704,0.06,733.95,0,1495.993378,0.625,2460.086197,85.91,9,0,0.28,0,1.5,61.25,128.34,8.47,16.68,47.5,12.6,77.7,7,High,4401,14.36,74.55,11.09,66.67,7.11,3.45,0,22.54,1
6037204600,Los Angeles,12.47302993,0.048,787.94,0,2338.079997,0.989,3291.982798,93.05,8.5,6.3,0.755,7,8.1,72.65,51.48,5.22,13.23,51.1,17.1,64.2,9.4,High,4080,9.9,77.92,12.18,91.08,3.95,2.23,0,2.13,1
6037204820,Los Angeles,12.24094412,0.048,787.94,0,3039.246664,0.579,3550.700079,81.05,24.15,7.8,8.005,7,1,71.86,76.1,4.91,20.87,44.9,23,59.4,2.5,High,2241,12.41,75.23,12.36,94.91,2.59,2.28,0,0.22,1
6037601502,Los Angeles,12.04273571,0.043,373.79,8.29,5207.986653,0.468,2588.432656,91.16,18,38,0.475,0,1.45,66.59,60.33,8.2,16.48,49.7,23.6,64.5,4.2,High,4059,16.73,78.47,4.8,93.77,2.59,0.76,0,2.88,0
6019002000,Fresno,13.56473948,0.06,888.72,0.03,1291.822357,0.968,1093.522676,75.84,6.1,18.5,4.8,0,2.6,68.79,73.1,7.04,10.05,41.2,20.5,71.5,14.7,Middle,6284,20.97,71.13,7.89,66.49,13.69,10.28,0.76,7.5,1
6037531301,Los Angeles,12.18460314,0.049,676.78,0,2975.109944,0.699,3107.507264,87.49,16.8,3,1.4,7,0.5,67.81,60.62,5.32,16.34,53.5,25.2,60.1,8.8,High,4824,13.68,76.99,9.33,97.82,0.7,0.56,0,0.85,0
6037122420,Los Angeles,11.51838156,0.062,726.64,0,959.8056439,0.242,792.5627615,68.44,36.9,36.5,2.935,0,3,62.84,79.39,7.14,21.48,37.1,24.3,44.8,6,High,4503,8.04,83.61,8.35,76.06,15.06,1.71,0,7.04,1
6037242200,Los Angeles,12.06896138,0.044,787.94,0,6110.110026,0.097,559.8170989,80.18,49,32.8,0.37,0,2,57.41,103.63,6.52,25.73,53.9,22.3,75.2,10.8,High,6402,18.34,74.57,7.09,75.66,0.19,23.99,0,0.16,1
6037239501,Los Angeles,12.14625901,0.045,787.94,0,4610.929932,0.18,1152.544557,96.8,23.5,17,0.23,0,1.5,60.02,76.06,7.37,22.09,48.4,19.8,62.1,7.7,High,3729,17.43,73.42,9.14,75.92,1.58,21.86,0,0.43,1
6019002502,Fresno,13.71723318,0.06,733.95,0,1530.843302,0.699,2784.997451,82.56,0,0,0.11,0,6,58.2,119.77,5.99,20.88,55.1,24.3,80.6,13.8,High,4577,20.38,73.21,6.4,73.56,4.22,0.87,0.83,19.89,1
6037533001,Los Angeles,12.15052197,0.045,540.06,0,4111.069987,0.198,813.5117297,90.43,42.25,6.75,3.02,0,2.35,59.47,80.16,6.46,24.73,54.4,18.5,62.9,8.7,High,4709,16.95,75.22,7.84,93.74,1.02,5.25,0,0,0
6065042209,Riverside,12.37480713,0.069,693.83,0.16,804.473002,0.565,1404.468239,47.41,23,8.1,2.785,0,1,64.65,61.6,7.29,17.81,19.8,12.6,72.3,14.4,High,5439,16.36,78.71,4.93,47.31,19.18,10.26,2.79,17.98,1
6019000800,Fresno,13.27786952,0.06,733.95,2049.02,1943.527959,0.045,88.16642645,54.42,22,23,0,0,7,58.31,139.35,7.73,22.68,37.2,10.5,72.4,17.7,High,1292,16.41,62.15,21.44,69.89,15.87,8.67,0.54,4.8,0
6037292000,Los Angeles,12.06089249,0.041,622.3,0.06,13141.17318,0.282,2548.275568,73.31,88.05,49.6,6.58,14,2.8,75.07,57.93,6.39,12.16,27.8,16.1,50.5,4.7,High,6567,14.45,76.08,9.47,55.41,7.54,10.67,0,17.89,1
6065030300,Riverside,12.47661627,0.067,693.83,0,651.0443421,0.742,1186.647805,72.03,29.25,38.25,0.985,0,0.2,65.19,95.27,6.79,23.74,19.3,9.5,46.4,7.7,High,4071,7.98,79.39,12.63,49.99,34.66,10.81,0.2,1.77,1
6037575801,Los Angeles,11.70661336,0.04,339.04,0,13584.90007,1.254,696.6015045,92.09,0,70.3,0.93,20,2,59.8,104.11,7.38,22.57,41.8,11.1,62.6,6.9,High,2254,18.06,79.64,2.31,74.49,11.98,10.78,0,2.66,1
6029002100,Kern,15.83431856,0.065,625.12,0,30.33933383,1.062,902.2936298,84.05,10,12.5,0.5,0,1.5,58.5,81.76,5.86,22.41,58.6,26.2,70.7,19.5,High,3190,14.23,76.36,9.4,87.93,6.21,5.64,0,0.13,1
6037433801,Los Angeles,12.03999382,0.055,821.08,0,2728.063314,0.254,588.4735897,90.52,33.5,114.5,1.31,5,7.5,71.41,65.92,6.84,16.69,43.7,22.9,52.1,4.1,Middle,5944,18.35,72.88,8.77,89.8,1.77,0.19,0,8.24,0
6037199000,Los Angeles,12.97004897,0.05,817.19,0,1700.55599,0.676,2459.873712,63.54,63.6,32.6,0.725,8,12.5,76.92,60.2,6.33,9.9,36.5,25.1,49.1,5.8,Middle,5391,13.47,74.87,11.67,66.54,5.27,1.08,0,26.06,1
6037532900,Los Angeles,12.15052197,0.045,540.06,0,4199.929891,0.198,1010.702094,96.01,61.5,8.8,0.775,0,0.5,57.95,80.16,6.6,24.73,58,33,70.6,8.4,High,7058,18.35,75.79,5.87,93.6,0.64,5.4,0,0.37,0
6037534203,Los Angeles,12.0818703,0.046,514.47,2.25,5173.513306,0.142,925.9154496,76.76,15.15,13,3.275,10,4.4,68.88,54.25,4.63,23.93,52.8,33,62.6,6.4,High,3206,13.63,75.23,11.14,97.91,1.72,0.22,0,0.16,0
6099003802,Stanislaus,12.77305813,0.056,854.28,3.4,113.9254659,0.342,1164.652395,75.14,1.1,23.75,0.685,0,11.5,65.11,77.81,4.44,24.42,45,15.2,64.1,14.2,High,5339,10.19,78.97,10.84,73.57,22.14,2.32,0.24,1.72,0
6037302302,Los Angeles,11.87080549,0.053,685.63,0,5560.003967,0.254,987.5232579,65.35,43.85,15.1,2.68,6,7.3,68.8,67.87,5.37,20.38,21.6,33.2,41.3,6.8,High,5337,10.34,74.97,14.69,45.53,36.69,1.76,0,15.08,1
6071012500,San Bernardino,11.92427528,0.07,424.83,0,525.3823445,0.771,1883.771741,87.34,50.1,3,0.385,1,8.5,64.44,75.79,6.17,20.18,36.2,16.5,62.7,5.5,High,4972,16.37,71,12.63,93.04,6.3,0.52,0,0.14,0
6071004900,San Bernardino,11.5389507,0.072,526.18,0,723.9150188,0.882,1178.491339,77.3,13.8,0.3,0.55,1,1,57.58,97.86,6.46,24.18,44,19,69.5,11,High,7113,20.57,70.84,8.59,85.93,6.19,6.42,0.35,1.11,1
6039000900,Madera,12.66649527,0.058,568.93,0.53,7174.775411,0.302,1093.14832,57.58,13,22.5,0.31,0,0,60.81,93.91,5.93,31.2,58.8,35.7,68.6,13.1,Middle,11006,23.05,73.27,3.68,87.98,3.06,7.67,0,0.84,1
6037432700,Los Angeles,11.93241395,0.058,819.8,0.03,2053.384338,0.295,1531.863351,86.58,33,105.8,0.46,3,7,74.1,51.4,5.24,11.52,41.5,21.4,51,10.6,High,5779,14.38,73.21,12.41,81.48,1.96,0,0,16.56,0
6037291110,Los Angeles,12.13197187,0.043,805.75,0,9899.106607,0.888,2374.418694,73.31,4.95,20.05,0.315,0,6.65,64.5,81.43,7.31,14.75,27.9,13.3,50.1,10.9,High,4391,18.01,71.03,10.95,51.04,1.09,47.19,0.3,0,1
6037239701,Los Angeles,12.11496733,0.044,787.94,0,4866.87321,0.51,3238.402884,87.71,5.2,1.5,0.05,0,1.5,55.88,113.88,9.38,27.88,47.6,20.4,63.6,8.6,High,5134,20.55,73.2,6.25,83.79,0,16.21,0,0,1
6037536103,Los Angeles,12.03418998,0.045,669.13,0,6252.600057,0.17,982.9633037,78.09,91.25,27.25,2.515,10,9.8,70.53,52.53,5.82,18.39,42.5,23.8,32,11.8,Middle,5353,12.65,76.97,10.39,96.53,2.22,0.17,0,0.15,0
6037240010,Los Angeles,12.10418364,0.044,831.38,0,5502.180013,0.166,1126.061122,87.08,14.5,2,0.535,0,2,58.1,78.89,7.61,19.66,56.4,18.3,65.8,12.2,High,3737,15.15,78.7,6.15,74.12,0.13,25.23,0,0,1
6047001301,Merced,12.22764027,0.055,526.13,3.51,34.3251006,0.286,1156.341186,78.7,9.1,79,0.47,2,0,59.72,128.76,7.71,29.65,24.8,8,47.8,16,High,2662,12.21,73.85,13.94,56.87,35.88,3.76,0,2.63,1
6037402402,Los Angeles,12.44092467,0.056,754.44,23.01,1182.213664,0.52,1466.886544,70.91,30.05,10.6,2.75,5,0,71.79,66.68,5.48,15.23,25.1,11.8,42.8,11.1,High,6635,12.9,78.31,8.79,67.81,14.15,2.62,0.48,13.46,0
6037536000,Los Angeles,12.062437,0.045,671.72,0,5794.34668,0.311,835.6237977,91.83,77.15,40.25,1.4,7,10.9,71.78,44.43,6.3,15.79,44.9,25.6,44.1,10.3,Middle,3701,17.7,74.82,7.48,97.81,1.05,0,0.76,0.38,0
6019006802,Fresno,13.25232473,0.062,778.48,7186.01,626.4330038,0.06,646.7282871,65.73,7.5,3,0.15,2,2.2,57.95,125.9,5.98,22.64,48.3,30.9,65.9,11,High,3339,12.01,73.23,14.76,82.12,14.17,0.75,0,0.9,0
6037206200,Los Angeles,12.70828375,0.048,787.94,0.05,2161.44631,0.772,683.6233014,26.04,24.35,31.85,1.855,7,12.85,68.94,77.42,10.68,10.61,16.4,35.9,63,8.8,Middle,4001,2.47,71.48,26.04,16.97,15,18.35,0.07,45.91,1
6037532500,Los Angeles,12.10088367,0.046,604.63,0,3648.173299,0.494,801.6312981,77.62,36.55,40.25,9.995,7,5.1,70.42,54,4.46,19.34,46.8,27.8,48.3,8.9,High,4195,15.45,76.9,7.65,93.9,1.62,2.17,0,2.31,0
6037542502,Los Angeles,12.12536191,0.043,459.74,0,17624.42977,0.161,639.0117221,79.14,11.75,18.5,1.03,7,2.75,59.96,110.96,7.98,17.77,45.2,7.4,61.4,9.5,High,5006,17.9,73.39,8.71,62.66,0.66,34.56,0.34,0.08,0
6065046700,Riverside,11.43434633,0.069,630.45,0.01,1016.485677,0.11,1701.370963,51.48,20.8,131.6,1.205,0,7.6,63.64,62.07,8.13,19.79,32,17.8,57.1,8.9,Middle,4721,20.55,66.62,12.84,72.53,16.78,8.58,0,1.5,0
6037301601,Los Angeles,11.787489,0.057,685.63,0,1260.596639,0.629,2364.847876,55.16,59.25,85.45,2.16,9,19,75.3,34.9,5.81,13.75,27.3,42.2,44.4,7.7,High,6112,6.27,72.28,21.45,21.94,69.04,3.11,0,4.22,1
6037541603,Los Angeles,12.08913112,0.043,459.74,0,13868.45976,0.341,810.6770411,95.15,61.5,37.55,19.69,0,3.5,64.48,82.3,5.25,18.64,42.6,9.5,63.2,11.4,High,3059,16.61,75.02,8.37,83.79,1.86,12.65,0,0.78,0
6037203100,Los Angeles,12.41775036,0.049,488.79,0,1883.244405,0.942,1663.608361,82.36,5.5,44.3,0.515,6,5.5,69.1,60.33,5.08,13.14,52.9,25.3,62.8,8.5,High,4498,15.56,74.7,9.74,94.73,0.89,1.29,0,2.11,1
6037602801,Los Angeles,12.10553008,0.043,373.79,0,7747.353597,0.602,2797.270786,74.82,27,3.5,0.03,0,8.1,56.99,124.26,8.68,23.64,33.8,16.6,58.4,8,High,3718,19.1,72.89,8.02,57.58,0.32,38.92,0,0.81,0
6037204810,Los Angeles,12.30827709,0.048,770.36,0,2655.466675,0.795,4050.333875,84.16,9,1.8,2.66,7,0,65.6,55.5,6.67,15.35,49.8,20.2,53.8,6.7,High,5277,15.2,75.36,9.44,96.65,0,2.2,0.17,0.53,1
6037541604,Los Angeles,12.08865447,0.043,521.51,0,13894.81641,0.204,850.0133692,92.21,4.4,40.55,6.715,7,1.45,62.54,81.13,5.82,21.02,48.3,13.8,64.1,6.4,High,5917,17.32,74.11,8.57,85.23,2.21,11.83,0,0.19,0
6073003601,San Diego,10.39058624,0.043,312.86,0,663.1013387,0.368,1429.379206,82.79,1.5,64.5,1.945,17,10,61.13,107.84,6.77,16.25,39,17.6,66.9,6.6,High,3006,15.6,76.61,7.78,85.1,2.83,10.98,0,1.06,1
6037543000,Los Angeles,12.11120264,0.043,527.66,0.17,41789.12923,0.313,792.6218994,87.61,17.1,36.3,2.97,0,7.75,66.59,118.7,6.29,18.6,35.9,7.4,33.2,10.2,Middle,4531,17.77,68.95,13.29,47.52,1.57,49.53,0,0.5,0
6037228800,Los Angeles,12.21219619,0.046,787.94,0,3318.633219,0.177,487.4645779,91.1,17.65,3.1,5.5,7,3.55,62.78,67,6.16,18.06,54.9,14.4,62.8,7.3,High,5353,15.93,77.19,6.87,91.39,0,8.31,0,0.13,1
6037542106,Los Angeles,12.12382492,0.043,535.15,0,10471.85348,0.354,2336.401295,84.68,1.75,21,0.1,7,2,60.64,95.62,5.58,24.67,54.1,20.2,54.9,8,High,3523,13.65,78.57,7.78,85.15,1.19,8.57,0,3.41,0
6037241202,Los Angeles,12.09974001,0.043,787.94,0,7505.680176,0.649,3162.308044,90.42,0,3,0,7,2.65,59.1,105.63,9.29,18.97,36.6,10.5,54,10.2,High,5776,18.96,71.24,9.8,58.74,0.61,35.79,0.76,0.4,1
6019002601,Fresno,13.81665248,0.06,733.95,0,1757.276357,0.253,1609.502719,92.65,0,0,0.11,0,6,55.77,119.77,7.26,20.88,55.6,28.2,76,11.4,High,4971,20.06,69.24,10.7,87.65,3.3,0.38,0,7.89,1
6037575802,Los Angeles,11.70661336,0.04,339.04,0,12769.58984,1.186,525.5394672,90.81,0,51.8,0.535,19,0.3,54.87,119.54,8.48,25.97,47.5,15.4,65.6,12.2,High,5664,19.28,75.87,4.86,72.44,10.61,8.14,0.26,7.59,1
6037532800,Los Angeles,12.15277014,0.045,540.06,0,3831.67334,0.401,1019.759087,95.4,118.4,8.1,1.485,0,1.1,61.62,73.85,6.33,22.83,59.6,26.4,60.7,4.8,High,4590,23.42,72.16,4.42,94.25,0.54,5.16,0,0.04,0
6037127210,Los Angeles,11.99025794,0.064,726.64,0,724.6173401,0.344,1223.664584,61.35,41.35,1,2.705,0,3,61.36,109.5,6.61,20.82,22.4,27.8,44.3,12,Middle,5838,15.42,76.72,7.86,60.83,17.78,10.71,0,9.71,1
6037541605,Los Angeles,12.10598268,0.043,459.74,0,13953.22319,0.214,788.2341464,87.54,0,33.15,2.775,7,3.5,60.25,95.67,5.75,24.68,48.2,13.8,55.9,10.3,High,4805,8.93,83.18,7.89,73.11,0.56,23.7,0,2.62,0
6037123303,Los Angeles,11.56904887,0.062,726.64,0,1019.091014,0.224,1078.155377,69.88,36,20,0.555,4,1,62.97,67.5,5.95,18.57,27.4,24.1,44.7,10.1,High,3087,10.33,77.91,11.76,57.11,33.3,1.62,0,5.25,1
6037229100,Los Angeles,12.15277014,0.045,787.94,0,3605.526611,0.245,626.5593905,93.57,91.7,7.55,1.265,0,1,59.86,69.72,6.63,22.77,57.9,22,61,5.8,High,5146,18.83,75.92,5.25,91.16,0.29,8.26,0,0,1
6095250701,Solano,9.095673213,0.036,299.97,0.43,1040.584005,0.411,1032.450718,75.59,9.1,47.25,0.775,14,5.5,60.7,199.35,6.42,21.22,24.7,17.6,34.6,12.7,High,3529,12.52,75.18,12.3,46.56,17.51,21.03,0,9.55,1
6037540203,Los Angeles,12.03711727,0.044,500.35,0,8509.839802,0.374,2041.041484,92.19,9.75,5.5,0.375,7,0,59.87,67.87,7.17,18.84,42.6,17.5,59.2,8.3,High,5807,14.43,80.85,4.72,88.44,0.96,8.89,0.69,0.5,0
6001407300,Alameda,9.08286493,0.029,110.41,0,422.1023356,0.633,1658.41929,87.19,68.95,242.35,1.43,16,14.2,62.31,113.3,7.35,12.41,37.9,12.9,50.1,11,High,2420,6.28,87.48,6.24,63.72,11.82,10.99,0.12,10.25,1
6037601401,Los Angeles,11.92992332,0.043,443.83,0,3382.386719,0.568,1938.556275,68.98,25.4,80.3,14.625,0,2.75,64.66,92.39,8.12,18.57,21.8,5.2,50.6,7.3,High,5949,11.06,76.74,12.2,50.85,7.43,33.17,0.27,4.12,0
6037127220,Los Angeles,11.80687777,0.062,726.64,0,773.137329,0.696,1063.396908,57.32,36.25,0,0.785,0,1.5,57.71,109.67,6.47,20.85,25.5,26.2,55.1,11.5,High,5045,10.37,75.72,13.91,62.85,22.22,5.11,0,7.41,1
6037204910,Los Angeles,12.25496306,0.048,813.46,0,3051.320068,0.78,3824.66063,83.14,6.5,4.5,2.36,7,0.5,68.15,76.1,3.98,20.87,54.9,25.8,55.2,6.5,High,3341,12.03,75.79,12.18,96.17,2.48,0.87,0,0.24,1
6037530500,Los Angeles,12.15638623,0.05,678.37,0,2293.813273,1.372,2559.699566,78.54,8.7,1.5,0.525,0,9.5,63.95,66.37,6.22,15.57,39.8,30.1,47.9,9.2,High,3719,9.71,75.34,14.95,91.56,3.12,0.05,0,5.27,0
6019003400,Fresno,13.75766747,0.06,733.95,0,1422.968374,0.625,2091.787221,85.46,9,0,0.36,0,0,58.68,133.03,7.2,16.16,30.5,16.2,62,11,High,5456,18.46,68.38,13.16,64.2,15.34,3.7,0.81,12.33,1
6037229420,Los Angeles,12.10765122,0.045,787.94,0,3584.096639,0.226,717.16755680000006,91.66,99.65,16.75,0.345,0,2.7,60.93,66.83,6.69,21.79,52.9,16.1,62.7,5.1,High,4759,21.01,74.03,4.96,91.03,0.38,8.05,0,0.29,1
6037241001,Los Angeles,12.10169951,0.043,805.08,0,9347.340007,0.262,4387.044921,84.89,0,3,0.05,7,2.75,58.14,119.22,9.11,20.85,36.8,12.8,65.2,6.4,High,4197,14.39,79.1,6.5,72,0.12,24.85,0,0.38,1
6037402801,Los Angeles,12.75120791,0.058,838.55,0,798.0096537,0.416,550.9859077,88.51,50.5,2.25,1.11,1,9.5,64.35,67.92,6.62,15.89,55,30.4,54.4,3.7,High,4976,21.36,73.31,5.33,94.21,1.49,0,1.53,2.77,0
6037294830,Los Angeles,11.77535951,0.038,391.08,0,8956.069985,1.949,211.6913887,81.19,44.5,20.6,0.98,8,2.75,60.37,76.33,6.4,21.61,49.4,21.4,58.9,5.3,High,4134,15.41,78.59,6,93.54,0.77,3.41,0,0.8,1
6037575402,Los Angeles,11.70376562,0.04,339.04,0,13194.64356,0.337,980.0530426,76.19,7,17.8,0.36,10,0,53.94,128.01,8.8,27.87,52.9,25.4,64.5,9.1,High,4129,18.75,77.06,4.19,82.71,4.84,6.32,0,4.63,1
6037208302,Los Angeles,12.33647073,0.048,787.94,0,1880.376933,0.594,1241.496196,81.29,18.6,14,0.38,7,7,70.34,45.67,6.91,10.62,43.4,27.5,64.5,8.2,High,5269,13.21,78.65,8.14,75.1,5.85,8.1,0,9.96,1
6037542601,Los Angeles,12.09830951,0.043,459.29,0,18478.41016,0.15,879.757827,87.77,10,19,5.655,7,1,60.88,131.07,5.33,22.67,42.2,18.2,63.4,6.8,High,3295,18.42,76.9,4.67,80.33,1.4,16.42,0,1.85,0
6037553802,Los Angeles,12.14364358,0.043,280.67,7.61,9078.060057,0.332,1258.047934,63.15,15.75,23.3,5.585,7,4.75,68.53,52.77,6.12,14.89,30.4,8.8,58,9.9,High,6881,17.76,72.17,10.07,76.62,7.47,11.32,0.15,2.47,0
6037227020,Los Angeles,12.09940492,0.046,787.94,0,2800.173381,0.327,694.4065848,90.67,35.75,0.3,1.17,0,0.7,56.97,69.72,6.81,22.77,62.9,26.4,63.6,9.2,High,3623,14.77,78.33,6.9,96.63,0.39,2.57,0,0.41,1
6037433200,Los Angeles,11.99426857,0.056,827.85,0.03,2204.986938,0.338,2091.666854,85.75,29.7,79.75,0.52,3,2.5,73.84,48.95,5.29,11.33,47.9,22.4,51.4,8.5,High,6246,11.08,73.78,15.15,62.09,6.61,0.74,0,29.6,0
6037237202,Los Angeles,11.96234496,0.044,787.94,0,3479.483317,0.128,946.2317225,89.89,6,6,0.695,0,15.2,57.64,141.59,8.39,19.91,34.7,12.1,52.3,7.9,High,4556,16.92,74.87,8.21,64.05,4.17,29.39,0,2.02,1
6037128303,Los Angeles,11.84362669,0.061,726.64,0,963.7623394,0.137,1256.310174,63.58,18.5,7.8,0.57,0,2.25,57.57,74.24,6.44,19.06,47.7,31.8,65,9.3,High,4176,18.94,76.32,4.74,85.08,12.74,0.48,0,1.7,1
6019000600,Fresno,13.75654525,0.06,733.95,0,1777.644348,0.414,712.3277096,71.82,3.4,8,0.365,0,0,54.12,139.07,7.52,20.4,42.4,20.7,77.1,17.3,High,4750,16.02,75.14,8.84,63.89,19.18,13.41,0,2.74,1
6037601600,Los Angeles,12.01108536,0.043,373.79,7.15,5728.269938,0.702,1977.605847,92.58,8.25,56,0.52,0,4.5,67.55,59.03,5.89,16.1,48.3,27.2,47.2,5.1,High,4439,15.45,73.98,10.57,86.08,1.24,0.92,0,10.61,0
6037533703,Los Angeles,12.07819852,0.047,501.4,0,3939.663412,0.813,3856.826903,90.89,17.45,42,0.395,7,0,67.5,51.32,4.8,19.05,51.2,24.8,42.8,12.3,High,5259,14.2,77.52,8.27,100,0,0,0,0,0
6037530700,Los Angeles,12.20229619,0.05,795.82,0,2336.286662,0.584,1529.021674,89.01,25.5,51,2.81,0,10,73.62,56.55,5.8,16.08,45,16.5,33.1,7.5,Middle,2157,10.57,76.77,12.66,94.9,3.11,0,0,1.81,0
6037432802,Los Angeles,11.89284869,0.057,678.33,0.3,2023.525269,0.636,2292.788282,69.82,21.9,112.65,0.745,3,0.2,70.24,45.36,5.52,10.54,44.5,34.6,61.4,14.6,High,5077,17.18,75.87,6.95,72.52,1.73,0,0,24.88,0
6037128302,Los Angeles,11.85390933,0.061,726.64,0,929.3180034,0.111,1247.91131,60.76,9.35,9,1.21,11,4.5,63.33,75.59,6.38,19.38,40.1,18.8,55.7,3.6,High,5000,12.66,79.06,8.28,77.92,15.06,3.06,0,2.58,1
6071000301,San Bernardino,13.11261367,0.059,709.43,0.15,788.0779929,0.303,729.5381365,60.81,27,2.25,0.835,1,3.2,61.09,65.02,5.92,18.24,37.1,25.8,67.7,12,High,9434,16.92,74.84,8.25,77.2,2.85,6.05,0,12.92,0
6037240600,Los Angeles,12.0941273,0.044,787.94,0,6458.116537,0.089,676.0721954,87.09,0.95,10,0.125,7,7,54.48,91.05,7.68,22.32,49.6,16.2,61.7,15.7,High,6167,19.51,71.74,8.76,69.29,1.26,29.12,0,0.32,1
6077002201,San Joaquin,11.68145712,0.046,389.85,21.79,391.1259969,0.051,670.708918,87.32,11.25,19.5,0.375,12,2,56.78,84.83,8.21,17.12,45.9,14.9,81.5,11.2,High,2856,20.1,72.93,6.97,75.18,2.77,16.98,0,2.38,1
6037186401,Los Angeles,11.98082094,0.052,488.79,0,1514.276672,0.449,2264.840515,73.94,36.9,63.8,1.18,6,2,70.39,65.4,5.84,11.07,35.9,27.5,56.1,5.8,High,3489,17.8,72.69,9.52,79.54,6.16,0,0,14.07,1
6037127711,Los Angeles,12.08262759,0.061,726.64,0,845.6133321,0.373,3893.945275,76.22,0.5,4.5,1.275,11,3.5,66.82,57.11,7.49,14.41,24.6,17.2,46.5,10.1,Middle,3588,14.99,75.11,9.89,52.95,31.13,8.14,0,6.88,1
6037535101,Los Angeles,12.09489677,0.045,540.06,0,4903.836711,0.154,788.5604294,94.19,10.45,37.3,2.37,0,0.5,57.11,75.3,6.57,23.01,54.5,14.8,57.4,10.1,High,7949,19.5,71.62,8.88,89.48,0.68,8.39,0,0,0
6029006201,Kern,13.66583382,0.066,1022.63,4226.06,142.9483337,0.043,131.6550903,74.15,2.25,67.2,0.4,0,8,61.07,77.48,7.77,21.69,47.6,21.8,58.2,9.2,Low,2923,18.2,71.5,10.3,75.88,21.9,0,0,0.31,0
6037532700,Los Angeles,12.136112,0.045,540.06,0,3795.439982,0.372,807.6940767,94.82,88.75,8,9.99,0,10.2,64.4,72.22,3.36,22.06,54.3,23.2,68.9,11.1,High,3417,18.61,75.86,5.53,93.5,1,5.18,0,0.32,0
6037433700,Los Angeles,12.00257511,0.055,818.62,0,2547.04598,0.3,2406.642418,80.18,53.5,341.85,2.27,10,7.25,79.24,65.92,3.83,16.69,44.4,18.7,46.4,5,Middle,3684,13.06,71.72,15.23,84.99,1.63,0,0.27,12.65,0
6037243000,Los Angeles,12.07407493,0.044,733.43,0,7529.753337,0.412,468.3874688,82.04,48.35,8.5,1.41,0,0.5,57.64,90.26,6.14,20.9,48.1,12.3,61.1,13.7,High,6829,22.7,71.77,5.54,83.06,0.5,11.35,4.1,0.6,1
6037534405,Los Angeles,12.03133345,0.046,663.66,0,4845.190063,0.106,1158.132247,79.18,16.35,8.5,0.82,7,2.5,62.32,54.25,5.5,23.93,44,21.3,67.7,6.8,High,4351,18.69,74.67,6.64,97.54,0.71,0.25,0.21,0.74,0
6037199700,Los Angeles,13.26241232,0.049,787.94,0,1841.317281,0.64,2494.648197,74.79,45.95,36.3,6.795,8,1.2,75.45,56.77,6.52,9.35,35,23.3,53.2,3.7,High,3063,5.88,78.13,16,65.36,17.66,0.69,0,15.58,1
6059087405,Orange,12.08608968,0.047,471.41,0,5033.723307,0.466,2362.63245,82.32,15,17.5,0.81,0,4.4,65.69,53.66,6.66,12.87,41.6,12.2,61.1,10.5,High,5627,17.72,76.84,5.44,85.8,9.01,0.85,0,4.34,1
6029002301,Kern,15.6007239,0.066,780.03,1.34,15.46113333,0.514,696.4949013,68.52,14.6,1.5,2.845,0,0.25,57.87,84.71,6.18,23.51,45.8,14,62.6,15.6,Middle,10772,14.68,76.56,8.76,85.69,6.46,4.72,1.82,1.3,1
6037232120,Los Angeles,11.99843255,0.045,787.94,0,3136.206706,0.616,3043.231559,91.68,5.4,1.5,0.18,0,0.8,56,100.68,6.41,20.14,45.2,26.8,68,9.4,High,5567,21.32,70.67,8.01,78.35,0.65,18.83,0.41,1.74,1
6037536102,Los Angeles,12.03321154,0.045,712.21,0,6664.29655,0.62,3311.619175,68.27,62.25,83,5.285,10,17.25,78.37,40.75,7.39,14.54,23.1,15.6,28.5,5.8,Middle,3155,12.01,67.23,20.76,76.45,22.6,0.38,0,0.32,0
6037570501,Los Angeles,12.25666707,0.043,339.04,3.29,8025.20646,0.232,743.463199,88.55,9,28.75,1.185,7,0.5,62.9,94.42,6.94,20.48,25.9,6.6,50.5,16.2,Middle,8042,16.03,75.22,8.75,56.33,8.19,19.15,0,15.24,1
6037535300,Los Angeles,12.07274542,0.045,540.06,0,4985.023316,0.222,854.0064334,89.71,59.85,64.5,1.3,0,2,62.96,72.41,5.43,20.81,59.2,19,52.6,4.9,High,6524,16.97,76.35,6.68,95.8,0,4.2,0,0,0
6037540502,Los Angeles,12.08913112,0.044,502.11,0,12429.09652,0.324,988.1238488,88.07,20.8,22.55,8.165,0,2,62.87,63.03,5.86,17.35,48.4,15.2,66.5,7,High,6163,19.2,76.55,4.25,83.47,3.2,12.93,0,0.41,0
